data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2023-10-17,Pfizer/BioNTech,VEN,50-59,7,9,16,ITH,ITH3,5,Veneto
2023-10-17,Pfizer/BioNTech,VEN,60-69,6,15,21,ITH,ITH3,5,Veneto
2023-10-17,Pfizer/BioNTech,VEN,70-79,19,14,33,ITH,ITH3,5,Veneto
2023-10-17,Pfizer/BioNTech,VEN,80-89,15,27,42,ITH,ITH3,5,Veneto
2023-10-17,Pfizer/BioNTech,VEN,90+,2,23,25,ITH,ITH3,5,Veneto
2023-10-18,Pfizer Pediatrico,EMR,20-29,0,1,1,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,30-39,3,1,4,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,40-49,6,4,10,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,50-59,14,11,25,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,60-69,35,33,68,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,70-79,76,75,151,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,80-89,64,62,126,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,EMR,90+,8,18,26,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer Pediatrico,TOS,40-49,1,0,1,ITI,ITI1,9,Toscana
2023-10-18,Pfizer Pediatrico,TOS,60-69,1,0,1,ITI,ITI1,9,Toscana
2023-10-18,Pfizer Pediatrico,TOS,70-79,3,0,3,ITI,ITI1,9,Toscana
2023-10-18,Pfizer Pediatrico,TOS,80-89,1,4,5,ITI,ITI1,9,Toscana
2023-10-18,Pfizer Pediatrico,TOS,90+,1,0,1,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,CAL,40-49,2,1,3,ITF,ITF6,18,Calabria
2023-10-18,Pfizer/BioNTech,CAL,50-59,2,1,3,ITF,ITF6,18,Calabria
2023-10-18,Pfizer/BioNTech,CAL,60-69,2,0,2,ITF,ITF6,18,Calabria
2023-10-18,Pfizer/BioNTech,CAL,70-79,1,1,2,ITF,ITF6,18,Calabria
2023-10-18,Pfizer/BioNTech,CAL,80-89,2,0,2,ITF,ITF6,18,Calabria
2023-10-18,Pfizer/BioNTech,CAM,20-29,4,3,7,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,30-39,7,7,14,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,40-49,11,9,20,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,50-59,24,24,48,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,60-69,55,25,80,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,70-79,59,49,108,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,80-89,31,25,56,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,CAM,90+,4,4,8,ITF,ITF3,15,Campania
2023-10-18,Pfizer/BioNTech,EMR,12-19,1,1,2,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,20-29,4,1,5,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,30-39,11,8,19,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,40-49,8,12,20,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,50-59,40,25,65,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,60-69,127,124,251,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,70-79,229,218,447,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,80-89,231,252,483,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,EMR,90+,57,140,197,ITH,ITH5,8,Emilia-Romagna
2023-10-18,Pfizer/BioNTech,FVG,05-11,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,12-19,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,40-49,3,6,9,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,50-59,3,11,14,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,60-69,11,13,24,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,70-79,24,17,41,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,80-89,28,15,43,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,FVG,90+,8,2,10,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-18,Pfizer/BioNTech,LAZ,12-19,1,0,1,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,20-29,7,9,16,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,30-39,14,18,32,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,40-49,10,14,24,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,50-59,27,22,49,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,60-69,45,34,79,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,70-79,61,40,101,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,80-89,71,83,154,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LAZ,90+,15,18,33,ITI,ITI4,12,Lazio
2023-10-18,Pfizer/BioNTech,LIG,30-39,2,1,3,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LIG,40-49,3,3,6,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LIG,50-59,5,3,8,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LIG,60-69,16,13,29,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LIG,70-79,26,17,43,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LIG,80-89,25,45,70,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LIG,90+,12,54,66,ITC,ITC3,7,Liguria
2023-10-18,Pfizer/BioNTech,LOM,05-11,2,0,2,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,12-19,4,2,6,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,20-29,33,48,81,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,30-39,82,155,237,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,40-49,120,117,237,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,50-59,204,247,451,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,60-69,784,709,1493,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,70-79,955,784,1739,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,80-89,612,598,1210,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,LOM,90+,97,178,275,ITC,ITC4,3,Lombardia
2023-10-18,Pfizer/BioNTech,MAR,12-19,2,0,2,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,20-29,11,4,15,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,30-39,7,1,8,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,40-49,6,2,8,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,50-59,11,7,18,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,60-69,40,38,78,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,70-79,79,43,122,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,80-89,35,46,81,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MAR,90+,12,21,33,ITI,ITI3,11,Marche
2023-10-18,Pfizer/BioNTech,MOL,40-49,0,1,1,ITF,ITF2,14,Molise
2023-10-18,Pfizer/BioNTech,MOL,50-59,2,2,4,ITF,ITF2,14,Molise
2023-10-18,Pfizer/BioNTech,MOL,60-69,3,4,7,ITF,ITF2,14,Molise
2023-10-18,Pfizer/BioNTech,MOL,70-79,6,3,9,ITF,ITF2,14,Molise
2023-10-18,Pfizer/BioNTech,MOL,80-89,2,2,4,ITF,ITF2,14,Molise
2023-10-18,Pfizer/BioNTech,MOL,90+,1,1,2,ITF,ITF2,14,Molise
2023-10-18,Pfizer/BioNTech,PAB,05-11,0,2,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,12-19,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,20-29,2,3,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,30-39,4,15,19,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,40-49,9,18,27,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,50-59,24,21,45,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,60-69,54,58,112,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,70-79,117,96,213,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,80-89,93,85,178,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAB,90+,14,42,56,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-18,Pfizer/BioNTech,PAT,05-11,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,20-29,4,1,5,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,30-39,5,2,7,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,40-49,5,3,8,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,50-59,9,12,21,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,60-69,35,28,63,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,70-79,41,26,67,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,80-89,26,27,53,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PAT,90+,4,17,21,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-18,Pfizer/BioNTech,PIE,12-19,1,0,1,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,30-39,0,4,4,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,40-49,4,3,7,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,50-59,13,13,26,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,60-69,62,63,125,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,70-79,91,59,150,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,80-89,42,46,88,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PIE,90+,6,12,18,ITC,ITC1,1,Piemonte
2023-10-18,Pfizer/BioNTech,PUG,20-29,8,11,19,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,30-39,13,5,18,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,40-49,11,13,24,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,50-59,13,14,27,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,60-69,51,43,94,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,70-79,79,49,128,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,80-89,51,42,93,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,PUG,90+,11,24,35,ITF,ITF4,16,Puglia
2023-10-18,Pfizer/BioNTech,SAR,20-29,0,1,1,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,30-39,1,3,4,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,40-49,7,5,12,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,50-59,5,8,13,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,60-69,20,25,45,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,70-79,38,27,65,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,80-89,14,12,26,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SAR,90+,1,0,1,ITG,ITG2,20,Sardegna
2023-10-18,Pfizer/BioNTech,SIC,20-29,0,1,1,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,SIC,30-39,1,0,1,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,SIC,50-59,1,0,1,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,SIC,60-69,4,2,6,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,SIC,70-79,6,2,8,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,SIC,80-89,1,1,2,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,SIC,90+,1,0,1,ITG,ITG1,19,Sicilia
2023-10-18,Pfizer/BioNTech,TOS,12-19,2,1,3,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,20-29,2,4,6,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,30-39,8,5,13,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,40-49,27,23,50,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,50-59,44,49,93,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,60-69,103,93,196,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,70-79,190,148,338,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,80-89,124,135,259,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,TOS,90+,18,99,117,ITI,ITI1,9,Toscana
2023-10-18,Pfizer/BioNTech,UMB,30-39,1,3,4,ITI,ITI2,10,Umbria
2023-10-18,Pfizer/BioNTech,UMB,40-49,2,2,4,ITI,ITI2,10,Umbria
2023-10-18,Pfizer/BioNTech,UMB,50-59,1,2,3,ITI,ITI2,10,Umbria
2023-10-18,Pfizer/BioNTech,UMB,60-69,4,1,5,ITI,ITI2,10,Umbria
2023-10-18,Pfizer/BioNTech,UMB,70-79,1,1,2,ITI,ITI2,10,Umbria
2023-10-18,Pfizer/BioNTech,VDA,12-19,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,20-29,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,30-39,2,2,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,40-49,1,2,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,50-59,7,7,14,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,60-69,15,13,28,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,70-79,23,19,42,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,80-89,17,29,46,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VDA,90+,5,8,13,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-18,Pfizer/BioNTech,VEN,20-29,1,0,1,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,30-39,1,3,4,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,40-49,4,4,8,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,50-59,8,11,19,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,60-69,12,5,17,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,70-79,13,14,27,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,80-89,15,76,91,ITH,ITH3,5,Veneto
2023-10-18,Pfizer/BioNTech,VEN,90+,9,60,69,ITH,ITH3,5,Veneto
2023-10-19,Pfizer Pediatrico,EMR,30-39,0,1,1,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,EMR,40-49,1,3,4,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,EMR,50-59,11,15,26,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,EMR,60-69,24,19,43,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,EMR,70-79,30,28,58,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,EMR,80-89,23,28,51,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,EMR,90+,3,6,9,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer Pediatrico,LOM,05-11,0,2,2,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer Pediatrico,MAR,60-69,0,1,1,ITI,ITI3,11,Marche
2023-10-19,Pfizer Pediatrico,MAR,70-79,1,1,2,ITI,ITI3,11,Marche
2023-10-19,Pfizer Pediatrico,MAR,80-89,1,2,3,ITI,ITI3,11,Marche
2023-10-19,Pfizer Pediatrico,MAR,90+,0,1,1,ITI,ITI3,11,Marche
2023-10-19,Pfizer Pediatrico,TOS,80-89,1,0,1,ITI,ITI1,9,Toscana
2023-10-19,Pfizer/BioNTech,CAL,50-59,1,1,2,ITF,ITF6,18,Calabria
2023-10-19,Pfizer/BioNTech,CAL,60-69,3,4,7,ITF,ITF6,18,Calabria
2023-10-19,Pfizer/BioNTech,CAL,70-79,5,3,8,ITF,ITF6,18,Calabria
2023-10-19,Pfizer/BioNTech,CAL,80-89,3,3,6,ITF,ITF6,18,Calabria
2023-10-19,Pfizer/BioNTech,CAM,20-29,1,7,8,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,30-39,9,3,12,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,40-49,14,10,24,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,50-59,18,9,27,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,60-69,41,36,77,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,70-79,58,45,103,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,80-89,24,14,38,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,CAM,90+,4,5,9,ITF,ITF3,15,Campania
2023-10-19,Pfizer/BioNTech,EMR,12-19,0,2,2,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,20-29,9,8,17,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,30-39,20,19,39,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,40-49,24,24,48,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,50-59,53,62,115,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,60-69,163,165,328,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,70-79,323,299,622,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,80-89,310,281,591,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,EMR,90+,53,118,171,ITH,ITH5,8,Emilia-Romagna
2023-10-19,Pfizer/BioNTech,FVG,20-29,2,2,4,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,30-39,1,2,3,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,40-49,3,3,6,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,50-59,10,17,27,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,60-69,30,35,65,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,70-79,55,48,103,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,80-89,45,43,88,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,FVG,90+,7,18,25,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-19,Pfizer/BioNTech,LAZ,20-29,4,7,11,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,30-39,13,16,29,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,40-49,9,12,21,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,50-59,13,17,30,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,60-69,46,28,74,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,70-79,43,34,77,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,80-89,33,52,85,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LAZ,90+,5,24,29,ITI,ITI4,12,Lazio
2023-10-19,Pfizer/BioNTech,LIG,20-29,4,7,11,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,30-39,5,9,14,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,40-49,9,6,15,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,50-59,8,12,20,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,60-69,21,18,39,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,70-79,17,10,27,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,80-89,14,16,30,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LIG,90+,3,12,15,ITC,ITC3,7,Liguria
2023-10-19,Pfizer/BioNTech,LOM,05-11,12,14,26,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,12-19,13,6,19,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,20-29,48,91,139,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,30-39,99,142,241,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,40-49,110,177,287,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,50-59,201,261,462,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,60-69,773,662,1435,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,70-79,1050,788,1838,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,80-89,600,680,1280,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,LOM,90+,88,230,318,ITC,ITC4,3,Lombardia
2023-10-19,Pfizer/BioNTech,MAR,05-11,0,1,1,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,12-19,1,0,1,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,30-39,4,3,7,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,40-49,6,3,9,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,50-59,12,12,24,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,60-69,35,31,66,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,70-79,52,49,101,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,80-89,48,58,106,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MAR,90+,19,36,55,ITI,ITI3,11,Marche
2023-10-19,Pfizer/BioNTech,MOL,50-59,1,0,1,ITF,ITF2,14,Molise
2023-10-19,Pfizer/BioNTech,MOL,60-69,1,1,2,ITF,ITF2,14,Molise
2023-10-19,Pfizer/BioNTech,MOL,70-79,1,3,4,ITF,ITF2,14,Molise
2023-10-19,Pfizer/BioNTech,MOL,80-89,11,19,30,ITF,ITF2,14,Molise
2023-10-19,Pfizer/BioNTech,MOL,90+,4,14,18,ITF,ITF2,14,Molise
2023-10-19,Pfizer/BioNTech,PAB,12-19,0,3,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,20-29,3,2,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,30-39,10,3,13,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,40-49,16,20,36,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,50-59,25,36,61,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,60-69,88,83,171,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,70-79,126,123,249,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,80-89,101,109,210,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAB,90+,18,23,41,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-19,Pfizer/BioNTech,PAT,20-29,2,3,5,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-19,Pfizer/BioNTech,PAT,30-39,7,9,16,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-19,Pfizer/BioNTech,PAT,40-49,9,9,18,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-19,Pfizer/BioNTech,PAT,50-59,15,12,27,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-19,Pfizer/BioNTech,PAT,60-69,29,39,68,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-19,Pfizer/BioNTech,PAT,70-79,48,46,94,ITH,ITH2,4,Provincia Autonoma Trento
