data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-04-01,Pfizer/BioNTech,CAL,60-69,428,364,440,352,ITF,ITF6,18,Calabria
2021-04-01,Pfizer/BioNTech,CAL,70-79,439,357,444,352,ITF,ITF6,18,Calabria
2021-04-01,Pfizer/BioNTech,CAL,80-89,1375,1625,522,2478,ITF,ITF6,18,Calabria
2021-04-01,Pfizer/BioNTech,CAL,90+,210,311,77,444,ITF,ITF6,18,Calabria
2021-04-01,Pfizer/BioNTech,CAM,16-19,42,25,67,0,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,20-29,187,176,331,32,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,30-39,243,279,474,48,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,40-49,428,480,833,75,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,50-59,918,779,1584,113,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,60-69,1627,1210,2750,87,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,70-79,1549,1292,2813,28,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,80-89,2494,3290,2933,2851,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,CAM,90+,271,433,342,362,ITF,ITF3,15,Campania
2021-04-01,Pfizer/BioNTech,EMR,16-19,23,9,32,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,20-29,64,75,121,18,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,30-39,87,168,198,57,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,40-49,174,256,371,59,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,50-59,445,450,809,86,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,60-69,979,765,1686,58,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,70-79,1190,1035,2192,33,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,80-89,4506,5578,7170,2914,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,EMR,90+,302,617,315,604,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Pfizer/BioNTech,FVG,16-19,6,5,10,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,20-29,48,60,73,35,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,30-39,60,81,97,44,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,40-49,108,113,175,46,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,50-59,196,201,352,45,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,60-69,372,236,590,18,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,70-79,631,457,1081,7,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,80-89,761,972,1231,502,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,FVG,90+,74,207,208,73,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Pfizer/BioNTech,LAZ,16-19,32,24,28,28,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,20-29,184,201,259,126,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,30-39,240,309,399,150,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,40-49,341,483,587,237,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,50-59,623,783,1037,369,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,60-69,1255,1184,1927,512,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,70-79,2925,3166,5324,767,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,80-89,2922,4034,3425,3531,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LAZ,90+,554,1198,1091,661,ITI,ITI4,12,Lazio
2021-04-01,Pfizer/BioNTech,LIG,16-19,12,10,17,5,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,20-29,86,112,147,51,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,30-39,116,163,217,62,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,40-49,183,283,393,73,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,50-59,323,461,700,84,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,60-69,475,486,902,59,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,70-79,825,886,1650,61,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,80-89,1341,1828,1153,2016,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LIG,90+,146,309,164,291,ITC,ITC3,7,Liguria
2021-04-01,Pfizer/BioNTech,LOM,16-19,17,10,18,9,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,20-29,202,266,181,287,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,30-39,227,355,285,297,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,40-49,301,530,404,427,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,50-59,448,695,582,561,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,60-69,410,454,441,423,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,70-79,413,333,403,343,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,80-89,8578,11835,11197,9216,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,LOM,90+,1013,2117,1056,2074,ITC,ITC4,3,Lombardia
2021-04-01,Pfizer/BioNTech,MAR,16-19,4,7,10,1,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,20-29,25,55,56,24,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,30-39,34,77,75,36,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,40-49,68,96,121,43,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,50-59,105,164,201,68,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,60-69,204,203,367,40,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,70-79,215,154,350,19,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,80-89,1261,1632,270,2623,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MAR,90+,170,296,45,421,ITI,ITI3,11,Marche
2021-04-01,Pfizer/BioNTech,MOL,20-29,4,5,7,2,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,30-39,6,6,10,2,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,40-49,16,26,29,13,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,50-59,50,77,102,25,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,60-69,102,104,198,8,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,70-79,80,51,121,10,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,80-89,294,400,58,636,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,MOL,90+,16,36,23,29,ITF,ITF2,14,Molise
2021-04-01,Pfizer/BioNTech,PAB,16-19,20,14,31,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,20-29,137,92,215,14,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,30-39,143,80,214,9,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,40-49,155,111,249,17,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,50-59,192,142,310,24,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,60-69,179,146,300,25,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,70-79,326,388,694,20,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,80-89,230,337,544,23,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAB,90+,25,69,85,9,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-01,Pfizer/BioNTech,PAT,16-19,7,9,2,14,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,20-29,42,34,71,5,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,30-39,14,44,50,8,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,40-49,31,71,83,19,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,50-59,33,70,80,23,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,60-69,41,40,66,15,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,70-79,42,35,68,9,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,80-89,585,728,570,743,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PAT,90+,62,155,79,138,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-01,Pfizer/BioNTech,PIE,16-19,1,5,5,1,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,20-29,79,85,117,47,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,30-39,88,124,136,76,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,40-49,124,158,211,71,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,50-59,148,240,267,121,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,60-69,160,127,218,69,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,70-79,262,176,383,55,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,80-89,3748,5233,4601,4380,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PIE,90+,924,1760,383,2301,ITC,ITC1,1,Piemonte
2021-04-01,Pfizer/BioNTech,PUG,16-19,9,3,9,3,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,20-29,99,132,142,89,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,30-39,152,273,216,209,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,40-49,226,305,337,194,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,50-59,311,359,470,200,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,60-69,352,296,502,146,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,70-79,339,260,547,52,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,80-89,2976,3653,2095,4534,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,PUG,90+,368,549,349,568,ITF,ITF4,16,Puglia
2021-04-01,Pfizer/BioNTech,SAR,16-19,4,6,10,0,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,20-29,35,75,85,25,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,30-39,73,156,205,24,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,40-49,142,220,320,42,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,50-59,146,277,374,49,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,60-69,234,270,426,78,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,70-79,508,529,908,129,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,80-89,1694,2333,2005,2022,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SAR,90+,256,491,306,441,ITG,ITG2,20,Sardegna
2021-04-01,Pfizer/BioNTech,SIC,16-19,19,13,28,4,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,20-29,133,219,285,67,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,30-39,109,141,163,87,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,40-49,144,272,302,114,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,50-59,341,415,623,133,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,60-69,658,581,1140,99,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,70-79,1332,1283,2568,47,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,80-89,2083,2551,1155,3479,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,SIC,90+,272,423,197,498,ITG,ITG1,19,Sicilia
2021-04-01,Pfizer/BioNTech,TOS,16-19,1,1,2,0,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,20-29,65,31,21,75,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,30-39,41,48,48,41,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,40-49,48,65,66,47,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,50-59,71,116,121,66,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,60-69,50,67,77,40,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,70-79,81,82,154,9,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,80-89,8430,11903,13638,6695,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,TOS,90+,1500,2906,1269,3137,ITI,ITI1,9,Toscana
2021-04-01,Pfizer/BioNTech,UMB,16-19,11,5,7,9,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,20-29,61,55,61,55,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,30-39,69,54,73,50,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,40-49,60,72,79,53,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,50-59,71,118,110,79,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,60-69,101,97,153,45,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,70-79,118,86,189,15,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,80-89,856,1125,1083,898,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,UMB,90+,141,268,235,174,ITI,ITI2,10,Umbria
2021-04-01,Pfizer/BioNTech,VDA,20-29,0,1,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,30-39,1,1,2,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,40-49,0,2,2,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,50-59,2,7,9,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,60-69,27,18,45,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,70-79,161,130,291,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,80-89,73,95,167,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VDA,90+,2,7,9,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-01,Pfizer/BioNTech,VEN,16-19,59,26,47,38,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,20-29,216,331,200,347,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,30-39,165,274,241,198,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,40-49,313,428,467,274,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,50-59,488,670,787,371,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,60-69,699,750,1186,263,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,70-79,1485,1599,2880,204,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,80-89,3373,4414,3639,4148,ITH,ITH3,5,Veneto
2021-04-01,Pfizer/BioNTech,VEN,90+,425,1012,1395,42,ITH,ITH3,5,Veneto
2021-04-01,Vaxzevria (AstraZeneca),ABR,16-19,1,3,4,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),ABR,20-29,33,37,70,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),ABR,30-39,16,29,45,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),ABR,40-49,51,41,92,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),ABR,50-59,61,61,122,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),ABR,60-69,41,42,83,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),ABR,70-79,30,34,64,0,ITF,ITF1,13,Abruzzo
2021-04-01,Vaxzevria (AstraZeneca),BAS,20-29,6,16,22,0,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),BAS,30-39,23,27,50,0,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),BAS,40-49,29,46,75,0,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),BAS,50-59,34,83,117,0,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),BAS,60-69,26,43,68,1,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),BAS,70-79,4,0,4,0,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),BAS,90+,1,0,1,0,ITF,ITF5,17,Basilicata
2021-04-01,Vaxzevria (AstraZeneca),CAL,16-19,4,4,8,0,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,20-29,47,88,135,0,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,30-39,80,103,183,0,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,40-49,122,239,361,0,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,50-59,184,313,495,2,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,60-69,131,229,360,0,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,70-79,12,11,23,0,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAL,80-89,1,3,3,1,ITF,ITF6,18,Calabria
2021-04-01,Vaxzevria (AstraZeneca),CAM,16-19,23,17,40,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,20-29,304,365,669,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,30-39,355,377,732,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,40-49,405,473,878,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,50-59,505,612,1117,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,60-69,352,476,828,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,70-79,1288,1331,2619,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),CAM,80-89,4,1,5,0,ITF,ITF3,15,Campania
2021-04-01,Vaxzevria (AstraZeneca),EMR,16-19,3,5,8,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,20-29,94,175,269,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,30-39,140,225,365,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,40-49,190,333,523,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,50-59,147,311,458,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,60-69,136,201,337,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,70-79,1551,1792,3342,1,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,80-89,16,16,32,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),EMR,90+,1,2,3,0,ITH,ITH5,8,Emilia-Romagna
2021-04-01,Vaxzevria (AstraZeneca),FVG,20-29,8,6,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),FVG,30-39,18,13,30,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),FVG,40-49,22,18,40,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),FVG,50-59,32,21,50,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),FVG,60-69,11,21,32,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),FVG,70-79,509,700,1208,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),FVG,80-89,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-01,Vaxzevria (AstraZeneca),LAZ,16-19,0,1,1,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,20-29,61,82,143,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,30-39,95,82,177,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,40-49,145,83,228,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,50-59,186,100,286,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,60-69,1009,875,1884,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,70-79,1728,1653,3381,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,80-89,1,3,4,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LAZ,90+,0,1,1,0,ITI,ITI4,12,Lazio
2021-04-01,Vaxzevria (AstraZeneca),LIG,16-19,1,3,4,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,20-29,44,48,92,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,30-39,74,72,146,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,40-49,104,177,281,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,50-59,198,276,474,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,60-69,271,318,589,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,70-79,685,771,1456,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LIG,80-89,0,2,2,0,ITC,ITC3,7,Liguria
2021-04-01,Vaxzevria (AstraZeneca),LOM,16-19,7,4,11,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,20-29,302,782,1084,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,30-39,507,970,1477,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,40-49,512,1389,1901,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,50-59,583,1523,2106,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,60-69,493,835,1328,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,70-79,205,120,325,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),LOM,80-89,0,1,1,0,ITC,ITC4,3,Lombardia
2021-04-01,Vaxzevria (AstraZeneca),MAR,16-19,1,2,3,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,20-29,34,53,87,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,30-39,56,60,116,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,40-49,59,81,140,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,50-59,71,118,189,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,60-69,78,101,179,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,70-79,65,69,134,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,80-89,274,453,727,0,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MAR,90+,44,97,140,1,ITI,ITI3,11,Marche
2021-04-01,Vaxzevria (AstraZeneca),MOL,16-19,0,2,2,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),MOL,20-29,16,23,39,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),MOL,30-39,15,20,35,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),MOL,40-49,2,7,9,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),MOL,50-59,39,9,48,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),MOL,60-69,9,5,14,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),MOL,70-79,2,1,3,0,ITF,ITF2,14,Molise
2021-04-01,Vaxzevria (AstraZeneca),PAT,20-29,6,13,19,0,ITH,ITH2,4,Provincia Autonoma Trento
