area,denominazione_struttura,tipologia,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
LIG,R.P. A.M.GIANELLI,Territoriale,ITC,ITC3,7,Liguria
LIG,R.P. CASA ARCOBALENO,Territoriale,ITC,ITC3,7,Liguria
LIG,R.P. CASA SERENA SP,Territoriale,ITC,ITC3,7,Liguria
LIG,R.P. ORCHIDEA - BORGHETTO,Territoriale,ITC,ITC3,7,Liguria
LIG,R.P./R.S.A. VILLA BELVEDERE,Territoriale,ITC,ITC3,7,Liguria
LIG,R.P.PICCOLE SUORE DIVINA PROVV,Territoriale,ITC,ITC3,7,Liguria
LIG,R.S. PSICHIATRICA MARIS STELLA MONTEROSSO,Territoriale,ITC,ITC3,7,Liguria
LIG,R.S.A   ISTITUTO DOMENICO TRINCHERI ALBENGA,Territoriale,ITC,ITC3,7,Liguria
LIG,R.S.A. MAZZINI RESIDENZIALE,Territoriale,ITC,ITC3,7,Liguria
LIG,R.S.A. RUFFINI - FINALE L.,Territoriale,ITC,ITC3,7,Liguria
LIG,R.S.A. S. NICOLO` - LEVANTO,Territoriale,ITC,ITC3,7,Liguria
LIG,R.S.A.BELVEDERE,Territoriale,ITC,ITC3,7,Liguria
LIG,RED WEST,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROT. 'S.ANTONIO' - SASSELLO,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'BACCINO' - CAIRO M.,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'BAGNASCO' - CENGIO,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'HUMANITAS'-BORGHETTO S.S.,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'MADRE RUBATTO' - LOANO,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'RUFFINI' - FINALE L.,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'SANTO SPIRITO' - PIETRA LIGURE,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA 'VILLA DEGLI ABETI' - BARDINETO,Territoriale,ITC,ITC3,7,Liguria
LIG,RES. PROTETTA VILLA ROSA - NOLI,Territoriale,ITC,ITC3,7,Liguria
LIG,RESID. PROTETTA 'CASA DEI NONNI' -  CORNARETO CARCARE,Territoriale,ITC,ITC3,7,Liguria
LIG,RESID. PROTETTA 'N.S. MISERICORDIA' - CELLE L.,Territoriale,ITC,ITC3,7,Liguria
LIG,RESID. PROTETTA 'SUAREZ' - CALIZZANO,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA  PROTETTA  LA VILLA - VARAZZE,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA ASS. SAN. - B. ACQUARONE,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA CONTE CANEVARO,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA DOMIZIANA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA GIULIA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA LE CAPPUCCINE (EX CAFFARO) - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA MONTICELLI - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'CASA MARINO BAGNASCO',Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'ISTITUTO ROSSELLO' - SAVONA,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'LEVRATTO' - MILLESIMO,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'SAN NICOLO'' - ALBISOLA SUP.,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'SANTA CATERINA' - VARAZZE,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'SANTUARIO' - SAVONA,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'VILLA ALFIERI',Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA 'VILLE PARADISO' - ALASSIO,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA FRUGONE - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA FRUGONE - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA PROTETTA IL SESTANTE BORGHETTO S.S.,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA ROSSI FIGARI - CAMPOLIGURE - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SAN CAMILLO - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SAN CAMILLO - RSA 1 FASCIA,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SAN GIUSEPPE - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SAN GIUSEPPE - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SANITARIA ASSISTENZIALE,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SENIORES - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA SENIORES - RSA 1 FASCIA,Territoriale,ITC,ITC3,7,Liguria
LIG,RESIDENZA VILLA TASSO,Territoriale,ITC,ITC3,7,Liguria
LIG,RFI FS HUB VACCINALE GE COVID,Territoriale,ITC,ITC3,7,Liguria
LIG,RICOVERO S. GIUSEPPE - COVID,Territoriale,ITC,ITC3,7,Liguria
LIG,RP IL CICALOTTO,Territoriale,ITC,ITC3,7,Liguria
LIG,RP ISTITUTO TRINCHERI ALBENGA,Territoriale,ITC,ITC3,7,Liguria
LIG,RP PAX ET BONUM,Territoriale,ITC,ITC3,7,Liguria
LIG,RP SAN FORTUNATO SERVICE (EX SAN BENIGNO) - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA ' LA VILLA' - VARAZZE,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA ' SANTUARIO'  - SAVONA,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA 'CASA DEI TIGLI' - MILLESIMO,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA 'VADA  SABATIA' -  SEGESTA VADO L.,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA CAMPO LIGURE - COVID,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA CAMPO LIGURE OMNIA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA CELESIA - MANTENIMENTO,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA CICALOTTO,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA FELICIA,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA GALLIERA - ALZHEIMER,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA GALLIERA - RSA 1 FASCIA,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA S. BENEDETTO - DON ORIONE - IST. PAVERANO - COVID,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA SAN VINCENZO,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA SESTRI PONENTE - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA VAL MERULA,Territoriale,ITC,ITC3,7,Liguria
LIG,RSA/RP PADRE SEMERIA (MINOZZI),Territoriale,ITC,ITC3,7,Liguria
LIG,RSA/RP SABBADINI SZ RESIDENZIALE,Territoriale,ITC,ITC3,7,Liguria
LIG,S.FRANCESCO - RECCO - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,S.S. DIPART. ASSISTENZA PENITENZIARIA,Territoriale,ITC,ITC3,7,Liguria
LIG,SACRA FAMIGLIA - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,SACRA FAMIGLIA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,SALONE NAUTICO HUB VACC COVID,Territoriale,ITC,ITC3,7,Liguria
LIG,SAN GIOVANNI BATTISTA - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,SAN GIUSEPPE,Territoriale,ITC,ITC3,7,Liguria
LIG,SAN GIUSEPPE GB PIZZORNI - ROSSIGLIONE - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,SAN SECONDO RP,Territoriale,ITC,ITC3,7,Liguria
LIG,SAN SECONDO RSA,Territoriale,ITC,ITC3,7,Liguria
LIG,SAN TOMMASO D'AQUINO - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,SANT'ANNA RP,Territoriale,ITC,ITC3,7,Liguria
LIG,SANT'ANNA RSA,Territoriale,ITC,ITC3,7,Liguria
LIG,SANT'ANNA SRL,Territoriale,ITC,ITC3,7,Liguria
LIG,SANTA ROSA - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,SANTA ROSA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,SAVONESE,Ospedaliero,ITC,ITC3,7,Liguria
LIG,SCHENONE DI LUMARZO - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,SEDE CONFCOMMERCIO,Territoriale,ITC,ITC3,7,Liguria
LIG,SERENI ORIZZONTI 1  S.R.L.  (RP OPERA PIA  SICCARDI),Territoriale,ITC,ITC3,7,Liguria
LIG,SESTANTE,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 ALBENGA,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 ARNASCO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 BALESTRINO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 CAIRO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 CALIZZANO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 FINALE L.,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MILLESIMO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MMG ALBENGA,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MMG BORGHETTO SS,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MMG SV,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SASSELLO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SPOTORNO,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SV-1,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SV-2,Territoriale,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 VARAZZE,Territoriale,ITC,ITC3,7,Liguria
LIG,SOGGIORNO SANT'OLCESE - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,SPES CD VILLA SAN PATRIZIO,Territoriale,ITC,ITC3,7,Liguria
LIG,SPES IL SORRISO,Territoriale,ITC,ITC3,7,Liguria
LIG,SPEZZINO,Ospedaliero,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 10 POLIAMBULATORI VIA BONGHI,Territoriale,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 11 AMBULATORI VIA ASSAROTTI,Territoriale,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 12 AMBULATORI VIA ARCHIMEDE,Territoriale,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 8 - AMBULATORIO CAMOZZINI,Territoriale,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 9 POLIAMBULATORI FIUMARA,Territoriale,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO DSS 13 - CASA DELLA SALUTE QUARTO,Territoriale,ITC,ITC3,7,Liguria
LIG,STRUTTURA SOCIO SANITARIA LE DUE PALME,Territoriale,ITC,ITC3,7,Liguria
LIG,TAGGIA  - VACCINAZIONE COVID DRIVE THROUGH,Territoriale,ITC,ITC3,7,Liguria
LIG,TAGGIA - NUOVA STAZIONE FERROVIARIA,Territoriale,ITC,ITC3,7,Liguria
LIG,TORNATORE,Territoriale,ITC,ITC3,7,Liguria
LIG,TRIORA,Territoriale,ITC,ITC3,7,Liguria
LIG,UFFICIO SANITÀ MARITTIMA USMAF-SASN LIGURIA,Territoriale,ITC,ITC3,7,Liguria
LIG,USCIO PALESTRA COMUNALE AMBULATORI ALLESTITI SOTTO PIAZZA DELLA RESISTENZA,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA BASILEA - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA BASILEA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA BOMBRINI,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA CHIARA  - SRL,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA CICIN,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA COSTALTA - MELE - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA COSTALTA - MELE - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA DELLE ROSE (EX LA ZAGARA) - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA DUCHESSA DI GALLIERA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA FERNADA (EX SANTA MARTA) - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA FERNADA (EX SANTA MARTA) - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA FERRETTO - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA MACCIO' - BUSALLA - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA MADDALENA,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA MARIA - NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA PAGANI CARANI CRESS,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA RONCO - CENTRO DIURNO 1 LIVELLO,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA S.FORTUNATO - SRL,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA SAN FORTUNATO - CAMOGLI - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA SAN PIETRO - NAP,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA SANTA CATERINA - CENTRO DIURNO 1 LIVELLO,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA SANTA MARIA IN BETHLEM,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA SORRISO S.R.L.,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLA VENETO S.R.L. - ARENZANO -NAT,Territoriale,ITC,ITC3,7,Liguria
LIG,VILLAGGIO DEL RAGAZZO - CENTRO B. ACQUARONE,Territoriale,ITC,ITC3,7,Liguria
LIG,ZEFFIRO NORD (VILLA SPERANZA),Territoriale,ITC,ITC3,7,Liguria
LIG,ZITOMIRSKI,Territoriale,ITC,ITC3,7,Liguria
LOM,3SG AZIENDA SERVIZI SOCIO SAN.,Territoriale,ITC,ITC4,3,Lombardia
LOM,A.ZUCCHI E M.FALCINA,Territoriale,ITC,ITC4,3,Lombardia
LOM,ACQUAMARINA RSA,Territoriale,ITC,ITC4,3,Lombardia
LOM,ALFREDO PODESTA' RSA,Territoriale,ITC,ITC4,3,Lombardia
LOM,ANFASS ONLUS,Territoriale,ITC,ITC4,3,Lombardia
LOM,ASS.NUOVO FOCOLARE S.M.LORETO,Territoriale,ITC,ITC4,3,Lombardia
LOM,ASST DEGLI SPEDALI CIVILI DI BRESCIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DEI SETTE LAGHI,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DEL GARDA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DELLA BRIANZA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DELLA FRANCIACORTA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DELLA VALCAMONICA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DELLA VALLE OLONA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DELLA VALTELLINA E DELL'ALTO LARIO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI BERGAMO EST,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI BERGAMO OVEST,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI CREMA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI CREMONA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI LECCO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI LODI,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI MANTOVA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI MONZA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST DI PAVIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST FATEBENEFRATELLI SACCO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST GRANDE OSPEDALE METROPOLITANO NIGUA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST LARIANA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST MELEGNANO E DELLA MARTESANA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST NORD MILANO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST OVEST MILANESE,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST PAPA GIOVANNI XXIII,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST RHODENSE,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST SANTI PAOLO E CARLO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ASST SPEC.ORT.TRAUMATOLOGICO G.PINI/CTO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DELL'INSUBRIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DELLA BRIANZA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DELLA CITTA' METROPOLITANA DI MILANO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DELLA MONTAGNA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DELLA VAL PADANA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DI BERGAMO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DI BRESCIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,ATS DI PAVIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,AZIENDA SPECIALE CASA DI RIPOS,Territoriale,ITC,ITC4,3,Lombardia
LOM,AZIENDA SPECIALE COMUNE DI CON,Territoriale,ITC,ITC4,3,Lombardia
LOM,C.A.R.I.S.M.A.,Territoriale,ITC,ITC4,3,Lombardia
LOM,C.O.F. LANZO HOSPITAL - ALTA VALLE INTEL,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,C.TRO RIAB.E.SPALENZA-FOND.DON GNOCCHI,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA ALBERGO MARIA IMMACOLATA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA AMORIS LAETITIA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA ANZIANI INTERCOMUNALE,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DEL CIECO MONS. GILARDI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DELL'ANZIANO RESIDENZA LU,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DELLA SERENITA',Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA  DOMUS SALUTIS - BRESCIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA AMBROSIANA SPA-CESANO B.,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA ANCELLE DELLA CARITA'-CR,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA BEATO L.TALAMONI-LECCO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA BEATO PALAZZOLO - BERGAMO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA CITTADELLA SOCIALE,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA DEL POLICLINICO - MILANO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA FIGLIE DI S.CAMILLO-CR,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA G.B. MANGIONI - LECCO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA IGEA - MILANO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA LE BETULLE-APPIANO GENTILE,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA LE TERRAZZE - CUNARDO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA MATER DOMINI - CASTELLANZA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA POLICLINICO - MONZA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA S. CAMILLO - BRESCIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA S. CAMILLO - CREMONA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA S. CLEMENTE - MANTOVA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA S. FRANCESCO - BERGAMO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA S. PIO X - MILANO,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA S.CAMILLO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA VILLA BARBARANO - SALO',Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA VILLA ESPERIA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA VILLA GEMMA-GARDONE RIV,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA VILLA S. BENEDETTO-ALBESE,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA VILLA S. GIUSEPPE-ANZANO DE,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA ZUCCHI - CARATE BRIANZA,Ospedaliero,ITC,ITC4,3,Lombardia
LOM,"CASA DI RIPOSO ""G.B. VALOTTI""",Territoriale,ITC,ITC4,3,Lombardia
LOM,"CASA DI RIPOSO ""G.M.VENZOLI""",Territoriale,ITC,ITC4,3,Lombardia
LOM,"CASA DI RIPOSO ""S.ORSOLA""",Territoriale,ITC,ITC4,3,Lombardia
LOM,"CASA DI RIPOSO ""SAN GIUSEPPE""",Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO -COMUNALE DI CA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO A.M. SACCONAGHI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO ALBERGO DEL NON,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO B. BERTELLA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO BRAMBILLA NAVA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO CARLO E ELISA F,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO CITTA' DI ABBIA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO CITTA' DI CHIAV,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO COMUNALE VILLA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO CORTI NEMESIO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO DI MANDELLO LAR,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO DON FELICE COZZ,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO DR.L. E R.SIRON,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO DUCALE,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO E FARMACIA DELL,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO F. E B. PORTA O,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO FONDAZIONE NOBI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO FRANCESCO E TER,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO GALLAZZI VISMAR,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO GIOVANNI E LUCI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO IPAB BELLORA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO LA MADONNINA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO LUIGI ACCORSI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO MADONNA DELLA F,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO MADONNA DELLA N,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO MADRE ADA BIANC,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO MONTICELLO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO OASI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO OPERA PIA MAGIS,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO OVIDIO CERRUTI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO P.A.FACCANONI O,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO P.BUZZI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO PER ANZIANI ERN,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO PORETTI MAGNANI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO RESIDENZA ALLA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO S.GAETANO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO S.GIUSEPPE,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO S.GIUSEPPE ONLU,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO SAN BENIGNO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO SAN FRANCESCO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO SAN LORENZO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO SANDRO PERTINI,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO SANT'ANTONIO,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO TALAMONA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DI RIPOSO VILLA SERENA,Territoriale,ITC,ITC4,3,Lombardia
LOM,CASA DIVINA PROVVIDENZA - OPER,Territoriale,ITC,ITC4,3,Lombardia
